url,status,PageRank
https://dallas-fort-worth-auctioneering.com/Admin.Bank/s2.voin.co/notepad_signin_only.html,phishing,0
https://att-103537-105829.weeblysite.com/,phishing,0
http://www.saaaieceescsceoe.sasacsceorari.gzj7009.xyz/k7OIMyJhEU/page1.php,phishing,0
https://xqhridasvw.duckdns.org,phishing,0
https://wv8cva.webwave.dev/,phishing,0
https://done25.godaddysites.com/,phishing,0
https://www.ingtech.cl/zn/001100110011yahoo.html,phishing,1
https://shodazxzlr.duckdns.org,phishing,0
https://www.kingstonbangkok.com.usrfiles.com/html/0f7405_b6252ec12368ac8e16813450812b765b.html,phishing,0
http://proteectis2022241109.rf.gd/,phishing,0
http://ihyyyyyllz.duckdns.org,phishing,0
https://etc-ycvbvn.serveuser.com/,phishing,0
https://www.jacforklift.com.mx/kv/ive/,phishing,0
https://kdxzlujyrs.duckdns.org/,phishing,0
https://oddowlclub1-free.xyz/,phishing,0
http://ospmd.org,phishing,3
https://lindenhof.com.br/secureconfirm.html,phishing,1
https://6njlbuazn6xgov4tz7aa6wlxeldyca5ef7rgjfml4q5bgo2u-ipfs-w3s-link.translate.goog/N090.shtml?jasdasdasdhsds@outlook.com+&_x_tr_hp=bafybeig5u7&_x_tr_sl=auto&_x_tr_tl=en-GB&_x_tr_hl=en-GB,phishing,0
http://lormrxrvag.duckdns.org,phishing,0
https://royal-flower-0de9.ylr2144t.workers.dev/e0cc7751-357d-4c53-827e-102c1246e26b,phishing,0
https://appwvtmmtpweb.web.app/,phishing,0
https://siempremas-pres.cardrabbit.com/,phishing,0
https://extrabrasilonline.com/product/smartphone-samsung-galaxy-s22-ultra-256gb-5g-wi-fi-tela-6-8-dual-chip-12gb-ram-camera-quadrupla-selfie-40mp-preto/,phishing,0
https://panoramecardioacolar.xyz/,phishing,0
https://zamn.builderallwppro.com/wp-content/plugins/swi/tracking/j0pl1n/cc.php?id=48530400,phishing,0
https://saloga.co/0%20365/updation/,phishing,0
https://winezeeindia.com/crypt/login.htm,phishing,0
https://wysmtbhuty.duckdns.org/,phishing,0
https://painel.odara.com.br/emailmarketing/campain/click?uid=0DHW80SjYatjGiCSkwyN2eeKdSd8HVv+iJnWZVl/UoM=&amp;cid=6xe1ewmLWczb+HUGaeYvZAuCLGYFZNNJzds0ln/P/TA=&amp;eid=URUSXf7/enbQ6EQ5gwS9413gHiXe/igU+f2AK4l3b1g=&amp;url=http://Ironcladapp.realstatees.com/de/aWFuLmNvbm5lcnR5QGlyb25jbGFkYXBwLmNvbQ==,phishing,4
https://www.butyvansoldskool.com/,phishing,1
https://static.44.124.216.95.clients.your-server.de/,phishing,0
http://www.votre-renouvellement-cpam.info/,phishing,0
https://star-swift-dumpling.glitch.me/,phishing,0
https://swcherpostd6845376.est-a-la-masion.com/infos_de.php,phishing,0
https://nitffebskt.duckdns.org/,phishing,0
https://io89.ty65hg.repl.co,phishing,0
https://pancakeswapexchange.systeme.io/,phishing,2
https://nauticaldrink.com/9bfd94c8a1da58eddcd534b7260c0645,phishing,0
https://friendrcoin.com/,phishing,0
https://kpmlsqdtvr.duckdns.org/,phishing,0
https://eki-dgfhhj.2waky.com/,phishing,0
http://www.accceson.ascsccna.yvfari.top/,phishing,0
https://yesqyudysc.duckdns.org/,phishing,0
https://qsizngcgju.duckdns.org/,phishing,0
https://cqmngwxsvh.duckdns.org/,phishing,0
https://uspshelpmydelivery.com/,phishing,0
https://ramhulas-shopeno1.web.app/,phishing,0
https://millnium.tmweb.ru/client-agricole/main/r,phishing,0
https://estarrcfe2.myportfolio.com/,phishing,0
https://suporteonlineamarelo.com,phishing,0
https://extra-4453.myshopify.com/products/smartphone-samsung-galaxy-a13-branco-128gb-4gb-ram-tela-infinita-de-6-6-camera-quadrupla-traseira-bateria-de-5000-mah-e-processador-octa-core?currency=BRL&amp;variant=44155382432021&amp;utm_medium=cpc&amp;utm_source=google&amp;utm_campaign=Google%20Shopping,phishing,0
https://www.link-koyamato-co.cind.bxsrdzg.cn/,phishing,0
https://tksmxmflzd.duckdns.org/,phishing,0
https://security-page-community-standards.blogspot.com/,phishing,0
http://365k33.cc/,phishing,0
https://pahsgcmbnk.duckdns.org/,phishing,0
https://amazonv.cc/,phishing,0
http://cryptodouble-event.com,phishing,0
http://www.vivsisavccais.ea.xkttcc.top/LAuCvx4R/page1.php,phishing,0
https://trid-1.web.app/,phishing,0
http://www.saiaencn-co-jp.acsaeeseen.jskuhg.top/,phishing,0
http://www.accosnen.aseaccen.kqhhdq.top/,phishing,0
http://quickmig.website,phishing,0
http://www.aecon.asceon.yaivdx.top/page1.php,phishing,0
https://www.ingresoahor.xyz,phishing,0
https://ambitiousshrillpolygons.ucloakbiptoken.repl.co/,phishing,0
http://free-dirscord-nitro.com/,phishing,0
http://www.avicacveoseaseacerceeoi.viiacucrrnsvscrrooeieraio.t0ec6bw.tokyo/k7OIMyJhEU/page1.php,phishing,0
http://steris.cloud/index.php/login/?redirect_to=http%3A%2F%2Fsteris.cloud%2F,phishing,0
https://oyster-app-6ttu8.ondigitalocean.app/,phishing,0
https://qaiezltgex.duckdns.org/,phishing,0
http://confirmar-bcp.com/,phishing,0
https://doc-0sign.firebaseapp.com/,phishing,0
http://redliytefi.com,phishing,0
http://nanoversehq.give-mint.com,phishing,0
https://cuxwikgbyk.duckdns.org,phishing,0
https://65655.65666.repl.co/,phishing,0
https://urlzs.com/hzqAS,phishing,4
https://belgiumbusinessonline.com/wp-includes/css/smbc.co.jp/,phishing,1
https://toeoqefvtl.duckdns.org/,phishing,0
https://zfxzgjsndy.duckdns.org/,phishing,0
https://krimshdgs-76787.firebaseapp.com/,phishing,0
https://patient-shadow-0c07.q0gb8c1s.workers.dev/,phishing,0
https://adv.pieceid.top/,phishing,0
https://portala-notice.web.app/,phishing,0
https://monidentificationforte.web.app/,phishing,0
https://brightornatefonts.su7722.repl.co/,phishing,0
https://dbfmrucaub.duckdns.org/,phishing,0
https://hotelbooking-saydabad-jatrabari.com/,phishing,0
https://wnzjieqngu.duckdns.org/,phishing,0
https://jtbtigers.com/7euow,phishing,3
https://adhya.pubgcry.asia/index.php,phishing,0
https://defiminner.com/,phishing,0
https://nbiwjnehdu.duckdns.org/,phishing,0
http://www.asccaaaon.accoesoesa.euiddi.top/,phishing,0
https://jp-mercarli.ozme7k.cn/signin,phishing,0
https://bafybeicleia5sx5elbtmg5nmrv3lwkupbji2wswwgv6i7wsenle2aphziy.ipfs.w3s.link/11.html?fondos@bancopatagonia.com.ar+,phishing,0
https://www.relections.in/acrobat/file/,phishing,2
http://www.metzhgosk.com,phishing,0
https://friseis.tk/,phishing,0
http://markdebrand.com/web/,phishing,3
https://anarchitecturestudio.com/wp-content/uploads/2017/11/lab/index2.html,phishing,0
https://iledelareunion2031.web.app/,phishing,0
http://10e20o30u37.260mb.net/,phishing,0
https://office949abb2585772ab51a8ad332f13989dcd5d5bb2585772ab51a8ad332f.abcsenderz.workers.dev/,phishing,0
https://grabapp.top/,phishing,0
https://sebnenm.dyn-ip24.de/verify.html,phishing,0
https://tangbaomall.com/jp.php,phishing,0
http://www.bendiqo-comau.com/pages/,phishing,0
http://peppered-marsh-capybara.glitch.me/btlnjteqduptybmyswctrbjaqormmokidaglkakmmbylcggjxvjrdbngzppsktyosldmurabpcvhezpe/index.html,phishing,0
https://technoneighboringinstance.preopraorpaw.repl.co/,phishing,0
https://ogoshgftjm.duckdns.org/,phishing,0
http://umioipdhrd.duckdns.org,phishing,0
https://ref8474104617.square.site/,phishing,0
http://acikdenizdijital.gq/,phishing,0
http://162.144.125.199/~farmwakra/nhcb.bns/5/nssb.php,phishing,
https://taher-mohamed-ahmed-saad.github.io/Facebook-Login-Page/,phishing,1
http://www.acaosnen.aseaosen.vclotq.top/,phishing,0
https://www.occard-user19546.top/,phishing,0
https://petrichor-uae.com/wp-admin/css/Reservas24/,phishing,2
https://attjkgt782.weebly.com/,phishing,0
https://bafybeiecx36zyvqm2svhnjj3le6itmuqgni3n74rtbw23lhaztuzyyxkoi.ipfs.w3s.link/continue.html,phishing,0
https://realizesolucoesfinanceiras-q05y.onrender.com/cartoes-renner/login,phishing,0
https://www.gmsocrates.online/,phishing,2
https://wucbrxworb.duckdns.org/,phishing,0
https://dlroezdxfc.duckdns.org/,phishing,0
https://bestsign.andrebauernhof.shop/wu,phishing,0
https://fdi8do.webwave.dev/,phishing,0
https://elegantizabamon.tk/,phishing,0
https://bafybeigbsjxqusftqhraqtqur6pvdhztmdzjtv7uhhei4nv5wtrmrdgmxi.ipfs.w3s.link/v11.shtml#x@xx.com&amp;100-22,phishing,0
http://completabloccopagamenti.com/,phishing,0
https://althpotaqn.duckdns.org/,phishing,0
http://www.rasekoatcnocn.rakaseeeeooaur.rmgomo.top/uWBRvZ8quj/page1.php,phishing,0
https://beer.pariia.top/,phishing,0
https://inmobiliariaalfa.cl/,phishing,0
https://etc-dfr.instanthq.com/,phishing,0
http://bimcell-bakiye.cf/,phishing,0
https://pichincha-banweb.persweb1.repl.co/?marcalla.jorge@hotmail.com,phishing,0
https://onizzo.com/flags/3x7/?i=i&amp;0=contact@sceneworld.org,phishing,1
https://zcqaavdmxi.duckdns.org/,phishing,0
https://sptfqexegm.duckdns.org/,phishing,0
https://app.darpappsfix.network/walletpage.html,phishing,0
https://bafybeig7gixmihmnga7eeqtbjym5irsnpntbq7cdv47o53jd5jxu33boey.ipfs.w3s.link/never2e(4).htm,phishing,0
http://www.saiseocn-co-jp.accaordese.euxocw.top/,phishing,0
https://safebridgeassist.link/coin/app/,phishing,0
https://fwgzcuqeoj.duckdns.org/,phishing,0
https://daikanyamasurry.com/jp,phishing,0
https://icy-base-c058.housewin7892.workers.dev/,phishing,0
https://xftzxotvih.duckdns.org/,phishing,0
https://etc-ngvjhgjyyuyutycv.onedumb.com/,phishing,0
https://gjljikqerr.duckdns.org/,phishing,0
https://ysmudyzpbe.duckdns.org/,phishing,0
https://51.fi/aI6n,phishing,3
https://sharepoint.hi-old.workers.dev/,phishing,0
https://new-web.builderallwppro.com/de/net/login.php,phishing,0
http://dk.domholding.kz/lnkl/ios/oauth2/index.php,phishing,0
https://elnogaldevicente.cl/wp-includes/js/tinymce/langs/htacces/new/os/,phishing,0
https://web-optu-105504-108580.square.site/,phishing,0
https://gtemgd.web.app/,phishing,0
https://wink.servess.top/,phishing,0
https://13226babdb.nxcli.io/opt/stan/login.html,phishing,0
https://magazinedeals.shop/,phishing,0
https://zylzpgzste.duckdns.org/,phishing,0
https://ytokokyyhj.duckdns.org/,phishing,0
https://maintenancdigital.web.app/,phishing,0
https://pruefungen-aktuell.info/anmelden,phishing,0
http://iitauverifypy.hostfree.pw/,phishing,0
http://aeasdf.org.br/wp-content/plugins/apikey/whgbnm/caard/,phishing,0
https://selffunitedtrust.com/BOA/banko/www.bankofamerica.com/,phishing,0
https://surpermipouvoirplanete.web.app/,phishing,0
http://www.macesaeerd.bp7uq2.icu/page1.php,phishing,0
https://parrebac.com/,phishing,0
https://ownagedomains.com/eft-purchase-order,phishing,0
https://sipu-1k.firebaseapp.com/,phishing,0
http://walletremotechecker.com,phishing,0
http://contrattoanomaliaweb.com/,phishing,0
http://retratisdanio.stinalfmadren.store/,phishing,0
https://dev-moden-1092ps23.pantheonsite.io/,phishing,0
https://mmaskauth.com/,phishing,0
http://www.2ww.me/xBHk1/,phishing,2
https://vysttarcu.pages.dev/,phishing,0
https://zuaqnkasug.duckdns.org/,phishing,0
https://746346555555god.lsandrea21.repl.co/,phishing,0
https://hexgo-mint.netlify.app/,phishing,0
https://signescrowdocu.com/,phishing,0
https://puthealth1st.com/bper/,phishing,0
http://www.viaaaveeecesvcsceei.viacsaversvoerrasi.uabtme.top/k7OIMyJhEU/page1.php,phishing,0
http://www.apple-alerts-co.us/ip/id/,phishing,0
http://uspspack14.temp.swtest.ru/usps/serviczes/payremind/packieaier.php,phishing,0
https://magicedenlogacessosegurity.lojaintegrada.com.br/,phishing,0
http://1845651992185658.cf/,phishing,0
https://tenxprime.com/ika,phishing,1
http://vinted-pl-gj32d.yokka.xyz/authorize/1662975258698217,phishing,0
https://webseth.com/vmail08/O V 6/#accounts@centrica.com,phishing,2
http://very1htmfar5.ihostfull.com/?i_1&i=1&i=1,phishing,0
https://revista2via.com/renner/,phishing,0
http://realizasolucoesdafatura.site/,phishing,0
https://nighkclick.biz/,phishing,0
https://bnapreds.com/s/gtOxMy,phishing,0
http://hungryguy.wien/wp/secureNetflix/,phishing,3
https://www.link-koyamato-co.jp.oilwzws.cn/,phishing,0
https://titolare-utenzacarta.com/,phishing,0
http://programadotz.com.br.admin-mcas-df.ms,phishing,0
http://www.aeoceaaon.ascseseona.qvsaen.top/,phishing,0
http://att-attwtyu-secure12.square.site/,phishing,0
https://zlhcxenueb.duckdns.org/,phishing,0
https://utentediretto.com/bper.it/,phishing,0
https://allegroolokalnnie110.stenhymojusgi.cf/?tranzakt38496,phishing,0
https://5b0f6cb9-0485-4fc7-9775-eb74bb45bbf6.htmlcomponentservice.com/get_draft?id=5b0f6c_f517ab9feeccc2ff38640c21af682a18.html,phishing,0
https://whk.acetoid.top/,phishing,0
http://www.vissveasececvcccarsri.viiisvioraiaercvissiioirnveri.fshxqm.top/k7OIMyJhEU/page1.php,phishing,0
https://uniswap-app.web.app/airdrop,phishing,0
https://uvkxpunzwj.duckdns.org/,phishing,0
https://pavivity.com/,phishing,0
https://shiny-sound-a24a.rcvrysrvce.workers.dev/,phishing,0
https://fehvkewawm.duckdns.org/,phishing,0
http://ehpslsy.cn/,phishing,0
http://eggss.wtf,phishing,0
http://aereaportale-nexi.info/,phishing,0
https://e8v53v.webwave.dev/,phishing,0
https://capitalcomputer.com/secure-webs.online-irs.tax-clients/start.html,phishing,2
http://brookfieldassets.info,phishing,0
http://yaishs8.duckdns.org/,phishing,0
http://www.veiscvsecvaeccrirasoiar.viessvacoeooacvnaroeonsnmeersc.4-4-j-nbbn-ct.xyz/k7OIMyJhEU/page1.php,phishing,0
https://columbusbd.com/wallet-verification,phishing,0
http://www.saaccecaicsairncr.soreaacsieosnaiciaoeaosesonseosiren.rjfbqi.top/k7OIMyJhEU/page1.php,phishing,0
https://ourtime.people-mediia.workers.dev/,phishing,0
https://saatvikholidays.com/tekem/,phishing,0
https://www.blocca-portale.com/,phishing,0
http://ftx666888123ftxapp.com,phishing,0
https://pdllfsstp-fepm.firebaseapp.com/,phishing,0
https://meaca.go.ug/gisttt/,phishing,2
https://wpaxzlj-jok-2.gq/onittoseenowsite/,phishing,0
https://qujat.kz/cogdd.html,phishing,2
https://l0trias-caixa-paginas-mega-aspx.blogspot.com/,phishing,0
http://eferroeacobrza.blogspot.com,phishing,0
https://officesc739fc24499a54ef81e2243e9d60c97fc739fc24499a54ef81e2243e.filesesecures.workers.dev/,phishing,0
http://a5b531c8-356f-472d-8829-a934477a0275.id.repl.co,phishing,0
https://yabevjehuu.duckdns.org,phishing,0
https://gywlolxnic.duckdns.org/,phishing,0
https://ottflicks.com/com/secure/images/newnavyfedapoq/,phishing,0
https://macimixrt.firebaseapp.com/,phishing,0
http://facebook-verifyissue-meta378.tk/,phishing,0
https://q7dta.supergoeducation.com/,phishing,0
https://www.cointosswalletext.com/,phishing,0
https://www-cr-mufg-jp.ksiew2.com/?ja=mxm01.t9erj,phishing,0
https://sbt6-sa.web.app/,phishing,0
http://www.vivevasvsi.e.sknais.top/LAuCvx4R/page1.php,phishing,0
https://dnuukalo.malroborocakoo.com/?fbxid=100000532527833,phishing,0
https://mppavat.xyz/,phishing,0
https://mashraqisteel.com/.well-known/access/,phishing,0
https://www-magazine-com-2.rds.land/magazine-fatura?gclid=EAIaIQobChMI3uqYgP7k_AIVCDaRCh2-_wlDEAAYAiAAEgIN-_D_BwE,phishing,0
https://eowlxxkeve.duckdns.org/,phishing,0
https://info1226.systeme.io/poazke/contact,phishing,0
https://amazon-icfrtg.jungleheart.com/,phishing,0
https://albgomezo.bravehost.com/ch/,phishing,0
https://www.office2023-admin3.top/index.jsp.html#secmon@absa.co.za,phishing,0
https://d8ih8cbsziqze.000webhostapp.com/index.php,phishing,0
https://o.bancol0bia121.repl.co/,phishing,0
https://bituvxtmaf.duckdns.org/,phishing,0
https://2836db27.index-asv.pages.dev/,phishing,0
http://www.browbrowhk.com.usrfiles.com/html/0f7405_b6252ec12368ac8e16813450812b765b.html,phishing,0
https://uqscitisba.duckdns.org/,phishing,0
https://ymlvmoivrd.duckdns.org/,phishing,0
https://bpl1ml.webwave.dev/,phishing,0
https://metafb-dwnyt6x.web.app/,phishing,0
https://cofcointernational.com.hydrogrokit.com/,phishing,0
https://pghduyeqha.duckdns.org,phishing,0
https://energyshop-bitflyer.blogspot.com/,phishing,0
https://pembatalan-pemblokiran-189.webnode.co.uk/facebook/,phishing,0
https://allyugrqug.duckdns.org/,phishing,0
http://www.acceeson.ascaccna.dwxgub.top/,phishing,0
https://kopdqae-3325da.web.app/,phishing,0
https://evolbithman.web.app/index.html?user=x@example.com,phishing,0
http://uniswap.express,phishing,0
https://karushihmemer.web.app/,phishing,0
http://www.asceeaaon.accaesaesa.xzoosw.top/,phishing,0
https://igsolthermsolar.blogspot.com/,phishing,0
https://ethj-4c84e.firebaseapp.com/,phishing,0
https://wizardly-pare.45-81-232-18.plesk.page/,phishing,0
http://www.findmyapp-map.com/r3a/,phishing,0
https://ibu.com.uy/svxc/index1.php,phishing,0
https://www.remzicakar.com.tr/blue/,phishing,2
https://dragarwaldentalclinic.com/,phishing,1
https://trackusps-2e1ab.web.app/,phishing,0
http://citizens-online-support.com/citizenbank/login.php,phishing,0
https://fce3.brizy.site/,phishing,0
https://prettystainedevaluati.azulyverde.repl.co/des/index.php,phishing,0
http://snap-web.fr/,phishing,0
https://derpipss.com/Shaw2022service/,phishing,0
https://qsvk6n.webwave.dev/,phishing,0
https://will.iquness.top/,phishing,0
https://bafybeidgv54hwwzzzpgvgtydid555jwfvkc5jccydqizvi5m6mdjdcccom.ipfs.dweb.link/,phishing,0
https://xcvsd.h9euwyt.cn,phishing,0
https://www.economicspa.org.usrfiles.com/html/ffd2d7_b72fe3e8bf2c0076bb2a29ead8e30801.html,phishing,0
https://daviendainforma.davivienda82.repl.co/,phishing,0
https://crazyapks.com/metamask-blockchain-wallet-5-5-0/,phishing,0
http://www.accosnen.aseaccen.xrhzkg.top/,phishing,0
https://cmactacna-pe.com/,phishing,0
https://awesome-bartik.5-255-102-199.plesk.page/regW/centre/centre/authentification/,phishing,0
https://wqwowpsyab.duckdns.org/,phishing,0
https://aufmeta-km6knb3.firebaseapp.com/,phishing,0
http://www.aeesaccon.asccecenaon.xczohr.top/page1.php,phishing,0
https://axi7teajnjudg52z.000webhostapp.com/customer-services-pages.html,phishing,0
https://web9665.web07.bero-webspace.de/Tele2/931b,phishing,0
https://oefeowsvwycpkhilmzurwoovmazfdtwptccbbtltkggswnvnxzzsgcgknqsvnrz.us-east-1.linodeobjects.com/index.html,phishing,0
http://www.vivevaasvcsi.aa.ampzgd.top/LAuCvx4R/page1.php,phishing,0
https://want.annety.top/,phishing,0
https://maheshmokalkar.in/wp-includes/js/tinymce/langs/plugin/Dhl/,phishing,0
https://gouv-stationnement.fr/,phishing,0
https://weber-site.com/,phishing,0
https://feetfootish.com/authorised-doc/,phishing,0
http://creditagricole.firetraininglondon.com/carta.php,phishing,0
http://pgs-wrnngrcvry.rf.gd/,phishing,0
http://www.vivsveccascesia.ooaesc.lsasdfg.icu/k7OIMyJhEU/page1.php,phishing,0
http://metamask-portfolio.com/,phishing,0
http://kdysyrntyd.duckdns.org,phishing,0
https://bafybeid724iydsbnw2zoft3svrxnhrqitawv2bptehavh7lc6dfzm4kb6e.ipfs.w3s.link/,phishing,0
http://www.saiaeecn-co-jp.acaecesen.hmnkzd.top/,phishing,0
https://amazon-jps.com/,phishing,0
https://dkb-kuden.de/profil/benutzer-login/,phishing,0
http://creacionesnewfox.com/5698/dh/,phishing,0
http://bt.my-style.in/?i=1,phishing,0
https://yayfepkrzw.duckdns.org/,phishing,0
https://www.oposicionesgaite.com/wp-includes/quota/office365/office365/office365/,phishing,2
http://app-kilback.ks1kkcxsmx-lxd6rx8ww69g.p.temp-site.link/,phishing,0
https://ingreso-banestado-web.firebaseapp.com/,phishing,0
http://michauxrodiernazloglou.blogspot.com/,phishing,0
https://bafybeienvgimp6nkbpncoybghc4l4unmlvzzwl2xfdvtrcbuo55phy23wy.ipfs.w3s.link/rinindex.html,phishing,0
https://omvxgumljj.duckdns.org/,phishing,0
https://rerkilokko.weebly.com/,phishing,0
https://mlxuesolyg.duckdns.org/,phishing,0
https://testingmir.github.io/redir/redir.html,phishing,0
https://konto-mitld.web.app/,phishing,0
https://ascc-c009f.web.app/,phishing,0
https://app.singlelink.co/u/atttoo,phishing,4
https://infogram.com/magazine-luiza-a-1hxj48pdpvd852v?live&amp;gclid=CjwKCAiAp7GcBhA0EiwA9U0mtvlhxiVgDfjexgd5g7RzWXXUz_IAWWfH4wDMApfEzbVH4PKJxait0RoCujwQAvD_BwE,phishing,6
http://sfr-paiement-abonnement.fr/,phishing,0
http://battlegrounds-kr.co/,phishing,0
https://gestisciaccesso.com/,phishing,0
https://0800dinamica-activar-inmediato-red.1920273.repl.co/,phishing,0
https://apps.qattanfoundation.org/reference-234U21/,phishing,0
http://dappchain.nl,phishing,0
https://rfpsubmit.myportfolio.com/,phishing,0
https://httpswwwbncrficr.onlinebanking5.repl.co/,phishing,0
http://uspsassistdelivery.com/,phishing,0
https://4spok.start.page/,phishing,0
https://mestertignseekjet6.blogspot.com/,phishing,0
https://vbxisnusil.duckdns.org/,phishing,0
http://www.vsvevsavcceia.c.pkwrdl.top/k7OIMyJhEU/page1.php,phishing,0
https://thedallescollision.com/wp-admin/sfr/www.sfr.fr-login-return_url/index.html,phishing,0
http://portal-solana.org,phishing,0
https://invoice.fcvalfiemme.it/aboutus/57415821762206/,phishing,0
https://wigglyburlywoodwrappergttrab.trabbankgt.repl.co/,phishing,0
http://albaraka-bank.net/,phishing,0
https://accepaccound.start.page/,phishing,0
https://vuudio1.square.site/,phishing,0
https://rryxmuomks.duckdns.org/,phishing,0
https://heroicstory.mintyournfts.art/?3,phishing,0
https://uzaudedzfj.duckdns.org/,phishing,0
https://ulttxuohje.duckdns.org/,phishing,0
https://dcjbjcpzya.duckdns.org/,phishing,0
http://affectionate-shtern.213-32-105-173.plesk.page/credit-agricole/region/b20f51754c67a5b/region.php?lca,phishing,0
https://cultivate.live/,phishing,0
https://www.yndl168.com/jp,phishing,0
