phish_id,url,phish_detail_url,submission_time,verified,verification_time,online,target,domain,date_acquired,status
8013756,http://signs-repository.com,http://www.phishtank.com/phish_detail.php?phish_id=8013756,2023-01-23T11:09:25+00:00,yes,2023-01-23T11:12:31+00:00,yes,Other,signs-repository,2023-01,phishing
8013752,http://node3yieldrobot.com,http://www.phishtank.com/phish_detail.php?phish_id=8013752,2023-01-23T10:56:22+00:00,yes,2023-01-23T11:06:22+00:00,yes,Other,node3yieldrobot,2023-01,phishing
8013751,http://polkasetartar.com,http://www.phishtank.com/phish_detail.php?phish_id=8013751,2023-01-23T10:54:46+00:00,yes,2023-01-23T11:06:22+00:00,yes,Other,polkasetartar,2023-01,phishing
8013750,https://go-reifen-goeggel.de/mal/Webmail-Acceso-al-correo.htm,http://www.phishtank.com/phish_detail.php?phish_id=8013750,2023-01-23T10:53:38+00:00,yes,2023-01-23T11:06:22+00:00,yes,Other,go-reifen-goeggel,2023-01,phishing
8013749,https://hilfe-doc.de/mal/Webmail-Acceso-al-correo.htm,http://www.phishtank.com/phish_detail.php?phish_id=8013749,2023-01-23T10:53:34+00:00,yes,2023-01-23T11:06:22+00:00,yes,Other,hilfe-doc,2023-01,phishing
8013747,http://fixmanualprootocol.com,http://www.phishtank.com/phish_detail.php?phish_id=8013747,2023-01-23T10:52:43+00:00,yes,2023-01-23T11:06:22+00:00,yes,Other,fixmanualprootocol,2023-01,phishing
8013744,http://trusttokensapp.com,http://www.phishtank.com/phish_detail.php?phish_id=8013744,2023-01-23T10:51:37+00:00,yes,2023-01-23T11:06:22+00:00,yes,Other,trusttokensapp,2023-01,phishing
8013742,http://prodefi.online,http://www.phishtank.com/phish_detail.php?phish_id=8013742,2023-01-23T10:45:51+00:00,yes,2023-01-23T10:52:28+00:00,yes,Other,prodefi,2023-01,phishing
8013740,http://externalprotocol.com,http://www.phishtank.com/phish_detail.php?phish_id=8013740,2023-01-23T10:44:28+00:00,yes,2023-01-23T10:52:28+00:00,yes,Other,externalprotocol,2023-01,phishing
8013737,http://alchemixtokens.com,http://www.phishtank.com/phish_detail.php?phish_id=8013737,2023-01-23T10:42:37+00:00,yes,2023-01-23T10:52:28+00:00,yes,Other,alchemixtokens,2023-01,phishing
8013735,http://mergemetadao.network,http://www.phishtank.com/phish_detail.php?phish_id=8013735,2023-01-23T10:35:53+00:00,yes,2023-01-23T10:42:24+00:00,yes,Other,mergemetadao,2023-01,phishing
8013734,https://www.roocket-pool.link/,http://www.phishtank.com/phish_detail.php?phish_id=8013734,2023-01-23T10:35:37+00:00,yes,2023-01-23T10:42:24+00:00,yes,Other,roocket-pool,2023-01,phishing
8013732,http://portaltokenfix.com,http://www.phishtank.com/phish_detail.php?phish_id=8013732,2023-01-23T10:34:57+00:00,yes,2023-01-23T10:42:24+00:00,yes,Other,portaltokenfix,2023-01,phishing
8013729,http://decentralized-protocol.info,http://www.phishtank.com/phish_detail.php?phish_id=8013729,2023-01-23T10:32:58+00:00,yes,2023-01-23T10:42:24+00:00,yes,Other,decentralized-protocol,2023-01,phishing
8013727,http://livewalletconnect.com,http://www.phishtank.com/phish_detail.php?phish_id=8013727,2023-01-23T10:30:49+00:00,yes,2023-01-23T10:42:24+00:00,yes,Other,livewalletconnect,2023-01,phishing
8013725,http://walletconnect-support.pro,http://www.phishtank.com/phish_detail.php?phish_id=8013725,2023-01-23T10:26:16+00:00,yes,2023-01-23T10:32:23+00:00,yes,Other,walletconnect-support,2023-01,phishing
8013717,https://vielen-dank-kontakt.de/mal/Webmail-Acceso-al-correo.htm,http://www.phishtank.com/phish_detail.php?phish_id=8013717,2023-01-23T10:01:27+00:00,yes,2023-01-23T10:10:08+00:00,yes,Other,vielen-dank-kontakt,2023-01,phishing
8013716,https://342161.seu2.cleverreach.com/c/79599566/1688c66255fc-roxlk2,http://www.phishtank.com/phish_detail.php?phish_id=8013716,2023-01-23T10:01:26+00:00,yes,2023-01-23T10:10:08+00:00,yes,Other,342161.seu2.cleverreach,2023-01,phishing
8013711,https://www.serviasistentes.com/tienda/xsamxadoo/NBG,http://www.phishtank.com/phish_detail.php?phish_id=8013711,2023-01-23T09:45:39+00:00,yes,2023-01-23T09:52:23+00:00,yes,Other,serviasistentes,2023-01,phishing
8013706,http://bestkyc.site.dream.website/ram/,http://www.phishtank.com/phish_detail.php?phish_id=8013706,2023-01-23T09:26:17+00:00,yes,2023-01-23T09:32:27+00:00,yes,Other,bestkyc.site.dream,2023-01,phishing
8013702,https://post-courier.com/at/delivery/help,http://www.phishtank.com/phish_detail.php?phish_id=8013702,2023-01-23T09:21:57+00:00,yes,2023-01-23T09:32:27+00:00,yes,Other,post-courier,2023-01,phishing
8013699,http://sonofclub.online.dream.website/hd/,http://www.phishtank.com/phish_detail.php?phish_id=8013699,2023-01-23T09:19:48+00:00,yes,2023-01-23T09:22:30+00:00,yes,Other,sonofclub.online.dream,2023-01,phishing
8013690,http://gundareilariisa.larisatutoreial.site/,http://www.phishtank.com/phish_detail.php?phish_id=8013690,2023-01-23T09:10:02+00:00,yes,2023-01-23T09:22:30+00:00,yes,Other,gundareilariisa.larisatutoreial,2023-01,phishing
8013689,https://www.evolutionrent.it/savchrenewdomi/007xenstry/Serviziorinno.php,http://www.phishtank.com/phish_detail.php?phish_id=8013689,2023-01-23T09:10:00+00:00,yes,2023-01-23T09:22:30+00:00,yes,Other,evolutionrent,2023-01,phishing
8013687,http://wzqevesyev.duckdns.org,http://www.phishtank.com/phish_detail.php?phish_id=8013687,2023-01-23T09:03:17+00:00,yes,2023-01-23T09:06:25+00:00,yes,Apple,wzqevesyev.duckdns,2023-01,phishing
8013686,http://wydxfaucvt.duckdns.org,http://www.phishtank.com/phish_detail.php?phish_id=8013686,2023-01-23T09:02:39+00:00,yes,2023-01-23T09:06:25+00:00,yes,Apple,wydxfaucvt.duckdns,2023-01,phishing
8013672,http://ollx-dispatch.9090897.xyz/hgflbdos/technical-works,http://www.phishtank.com/phish_detail.php?phish_id=8013672,2023-01-23T08:35:12+00:00,yes,2023-01-23T08:42:17+00:00,yes,Other,ollx-dispatch.9090897,2023-01,phishing
8013668,http://hukalinarlijna.larisatutoreial.store/,http://www.phishtank.com/phish_detail.php?phish_id=8013668,2023-01-23T08:18:12+00:00,yes,2023-01-23T08:22:55+00:00,yes,Other,hukalinarlijna.larisatutoreial,2023-01,phishing
8013667,https://vqt8igzi5tif.zeilschoolheeg.nl/lma9rach/,http://www.phishtank.com/phish_detail.php?phish_id=8013667,2023-01-23T08:17:41+00:00,yes,2023-01-23T08:22:55+00:00,yes,Other,vqt8igzi5tif.zeilschoolheeg,2023-01,phishing
8013659,https://sistema-bper-sicuro-clienti.cfolks.pl/application/mobile/public/webapp/digital-login/area-riservata.php,http://www.phishtank.com/phish_detail.php?phish_id=8013659,2023-01-23T07:48:08+00:00,yes,2023-01-23T07:52:14+00:00,yes,Other,sistema-bper-sicuro-clienti.cfolks,2023-01,phishing
8013656,https://host-bper-sistema-sicuro.cfolks.pl/application/mobile/public/webapp/digital-login/area-riservata.php,http://www.phishtank.com/phish_detail.php?phish_id=8013656,2023-01-23T07:47:33+00:00,yes,2023-01-23T07:52:14+00:00,yes,Other,host-bper-sistema-sicuro.cfolks,2023-01,phishing
8013654,https://accessobperbanca.sworte.com/,http://www.phishtank.com/phish_detail.php?phish_id=8013654,2023-01-23T07:46:58+00:00,yes,2023-01-23T07:52:14+00:00,yes,Other,accessobperbanca.sworte,2023-01,phishing
8013653,http://tfyufftg.co.uk/cl/113738_md/121/19262/2587/215/158333,http://www.phishtank.com/phish_detail.php?phish_id=8013653,2023-01-23T07:39:46+00:00,yes,2023-01-23T07:42:17+00:00,yes,Other,tfyufftg.co,2023-01,phishing
8013650,https://privacymybpritalia.com/,http://www.phishtank.com/phish_detail.php?phish_id=8013650,2023-01-23T07:28:57+00:00,yes,2023-01-23T07:32:25+00:00,yes,Other,privacymybpritalia,2023-01,phishing
8013646,https://goonline.bnqparllbaasss.online/index.html,http://www.phishtank.com/phish_detail.php?phish_id=8013646,2023-01-23T07:14:58+00:00,yes,2023-01-23T07:22:17+00:00,yes,Other,goonline.bnqparllbaasss,2023-01,phishing
8013645,https://assi-bloccpper.com/,http://www.phishtank.com/phish_detail.php?phish_id=8013645,2023-01-23T07:12:01+00:00,yes,2023-01-23T07:22:17+00:00,yes,Other,assi-bloccpper,2023-01,phishing
8013633,https://toto-my.com/cgi-bin/index.html,http://www.phishtank.com/phish_detail.php?phish_id=8013633,2023-01-23T06:32:54+00:00,yes,2023-01-23T06:42:26+00:00,yes,Other,toto-my,2023-01,phishing
8013632,https://dev3972.d4jviifvjrq8v.amplifyapp.com/#redacted@abuse.ionos.com,http://www.phishtank.com/phish_detail.php?phish_id=8013632,2023-01-23T06:32:51+00:00,yes,2023-01-23T06:42:26+00:00,yes,Other,dev3972.d4jviifvjrq8v.amplifyapp,2023-01,phishing
8013630,https://ws-mettmask.com/imports/,http://www.phishtank.com/phish_detail.php?phish_id=8013630,2023-01-23T06:25:50+00:00,yes,2023-01-23T06:32:23+00:00,yes,Other,ws-mettmask,2023-01,phishing
8013628,http://claim-web3.net,http://www.phishtank.com/phish_detail.php?phish_id=8013628,2023-01-23T06:23:03+00:00,yes,2023-01-23T06:32:23+00:00,yes,Other,claim-web3,2023-01,phishing
8013625,http://defihosts.net,http://www.phishtank.com/phish_detail.php?phish_id=8013625,2023-01-23T06:09:02+00:00,yes,2023-01-23T06:12:24+00:00,yes,Other,defihosts,2023-01,phishing
8013622,https://exchangeeverything.americommerce.com/storage/displayed.html,http://www.phishtank.com/phish_detail.php?phish_id=8013622,2023-01-23T06:03:43+00:00,yes,2023-01-23T06:06:30+00:00,yes,Other,exchangeeverything.americommerce,2023-01,phishing
8013617,http://bnbswap-pancake.com,http://www.phishtank.com/phish_detail.php?phish_id=8013617,2023-01-23T05:27:12+00:00,yes,2023-01-23T05:32:32+00:00,yes,Other,bnbswap-pancake,2023-01,phishing
8013608,http://app-stakeaxieinffiniity.online,http://www.phishtank.com/phish_detail.php?phish_id=8013608,2023-01-23T04:26:46+00:00,yes,2023-01-23T04:32:17+00:00,yes,Other,app-stakeaxieinffiniity,2023-01,phishing
8013607,https://debank.debank.cz/,http://www.phishtank.com/phish_detail.php?phish_id=8013607,2023-01-23T04:25:53+00:00,yes,2023-01-23T04:32:17+00:00,yes,Other,debank.debank,2023-01,phishing
8013606,https://bonklabs.web.app/,http://www.phishtank.com/phish_detail.php?phish_id=8013606,2023-01-23T03:54:26+00:00,yes,2023-01-23T04:10:31+00:00,yes,Other,bonklabs.web,2023-01,phishing
8013600,https://lensprotocol-mint.iconplux.com/,http://www.phishtank.com/phish_detail.php?phish_id=8013600,2023-01-23T03:41:54+00:00,yes,2023-01-23T03:52:32+00:00,yes,Other,lensprotocol-mint.iconplux,2023-01,phishing
8013599,http://wwfckptmkg.duckdns.org,http://www.phishtank.com/phish_detail.php?phish_id=8013599,2023-01-23T02:48:44+00:00,yes,2023-01-23T02:52:19+00:00,yes,Apple,wwfckptmkg.duckdns,2023-01,phishing
8013598,http://usqwnotaql.duckdns.org,http://www.phishtank.com/phish_detail.php?phish_id=8013598,2023-01-23T02:47:47+00:00,yes,2023-01-23T02:52:19+00:00,yes,Apple,usqwnotaql.duckdns,2023-01,phishing
8013597,http://twnispwfis.duckdns.org,http://www.phishtank.com/phish_detail.php?phish_id=8013597,2023-01-23T02:47:18+00:00,yes,2023-01-23T02:52:19+00:00,yes,Apple,twnispwfis.duckdns,2023-01,phishing
8013587,https://ww.zona-segura.beta.vpphoangha.vn/,http://www.phishtank.com/phish_detail.php?phish_id=8013587,2023-01-23T01:52:43+00:00,yes,2023-01-23T02:10:26+00:00,yes,Other,ww.zona-segura.beta.vpphoangha,2023-01,phishing
8013581,https://slgnln-att-dynamics-iamirr-lrrcontroller.000webhostapp.com/Login.html,http://www.phishtank.com/phish_detail.php?phish_id=8013581,2023-01-23T00:04:24+00:00,yes,2023-01-23T00:11:02+00:00,yes,Other,slgnln-att-dynamics-iamirr-lrrcontroller.000webhostapp,2023-01,phishing
8013580,http://app-heaney.eukgxf1rhl-dv13xke5v4gq.p.temp-site.link/,http://www.phishtank.com/phish_detail.php?phish_id=8013580,2023-01-22T23:59:45+00:00,yes,2023-01-23T00:11:02+00:00,yes,Facebook,app-heaney.eukgxf1rhl-dv13xke5v4gq.p.temp-site,2023-01,phishing
8013579,https://aqqa-a077e.web.app/,http://www.phishtank.com/phish_detail.php?phish_id=8013579,2023-01-22T23:36:53+00:00,yes,2023-01-22T23:42:15+00:00,yes,Other,aqqa-a077e.web,2023-01,phishing
8013578,https://aqqa-a077e.firebaseapp.com/,http://www.phishtank.com/phish_detail.php?phish_id=8013578,2023-01-22T23:36:51+00:00,yes,2023-01-22T23:42:15+00:00,yes,Other,aqqa-a077e.firebaseapp,2023-01,phishing
8013577,https://authcli630-email-1nfo477.web.app/,http://www.phishtank.com/phish_detail.php?phish_id=8013577,2023-01-22T23:36:43+00:00,yes,2023-01-22T23:42:15+00:00,yes,Other,authcli630-email-1nfo477.web,2023-01,phishing
8013576,https://authcli630-email-1nfo477.firebaseapp.com/,http://www.phishtank.com/phish_detail.php?phish_id=8013576,2023-01-22T23:36:31+00:00,yes,2023-01-22T23:42:15+00:00,yes,Other,authcli630-email-1nfo477.firebaseapp,2023-01,phishing
8013575,https://auygoihajsif11.web.app/,http://www.phishtank.com/phish_detail.php?phish_id=8013575,2023-01-22T23:36:26+00:00,yes,2023-01-22T23:42:15+00:00,yes,Other,auygoihajsif11.web,2023-01,phishing
8013574,https://auygoihajsif11.firebaseapp.com/,http://www.phishtank.com/phish_detail.php?phish_id=8013574,2023-01-22T23:36:18+00:00,yes,2023-01-22T23:42:15+00:00,yes,Other,auygoihajsif11.firebaseapp,2023-01,phishing
8013573,https://baniqp0staleauthen-info.web.app/,http://www.phishtank.com/phish_detail.php?phish_id=8013573,2023-01-22T23:36:11+00:00,yes,2023-01-22T23:42:15+00:00,yes,Other,baniqp0staleauthen-info.web,2023-01,phishing
8013572,https://baniqp0staleauthen-info.firebaseapp.com/,http://www.phishtank.com/phish_detail.php?phish_id=8013572,2023-01-22T23:36:04+00:00,yes,2023-01-22T23:42:15+00:00,yes,Other,baniqp0staleauthen-info.firebaseapp,2023-01,phishing
8013571,https://hd2-fy.web.app/,http://www.phishtank.com/phish_detail.php?phish_id=8013571,2023-01-22T23:35:57+00:00,yes,2023-01-22T23:42:15+00:00,yes,Other,hd2-fy.web,2023-01,phishing
8013570,https://hd2-fy.firebaseapp.com/,http://www.phishtank.com/phish_detail.php?phish_id=8013570,2023-01-22T23:35:51+00:00,yes,2023-01-22T23:42:15+00:00,yes,Other,hd2-fy.firebaseapp,2023-01,phishing
8013569,https://hd-1fa.web.app/,http://www.phishtank.com/phish_detail.php?phish_id=8013569,2023-01-22T23:35:44+00:00,yes,2023-01-22T23:42:15+00:00,yes,Other,hd-1fa.web,2023-01,phishing
8013568,https://hd-1fa.firebaseapp.com/,http://www.phishtank.com/phish_detail.php?phish_id=8013568,2023-01-22T23:35:37+00:00,yes,2023-01-22T23:42:15+00:00,yes,Other,hd-1fa.firebaseapp,2023-01,phishing
8013567,https://ifeo-3f90a.web.app/,http://www.phishtank.com/phish_detail.php?phish_id=8013567,2023-01-22T23:35:30+00:00,yes,2023-01-22T23:42:15+00:00,yes,Other,ifeo-3f90a.web,2023-01,phishing
8013566,https://ifeo-3f90a.firebaseapp.com/,http://www.phishtank.com/phish_detail.php?phish_id=8013566,2023-01-22T23:35:24+00:00,yes,2023-01-22T23:42:16+00:00,yes,Other,ifeo-3f90a.firebaseapp,2023-01,phishing
8013565,https://metafb-2jle6gn.web.app/,http://www.phishtank.com/phish_detail.php?phish_id=8013565,2023-01-22T23:35:17+00:00,yes,2023-01-22T23:42:16+00:00,yes,Other,metafb-2jle6gn.web,2023-01,phishing
8013564,https://metafb-2jle6gn.firebaseapp.com/,http://www.phishtank.com/phish_detail.php?phish_id=8013564,2023-01-22T23:35:09+00:00,yes,2023-01-22T23:42:16+00:00,yes,Other,metafb-2jle6gn.firebaseapp,2023-01,phishing
8013563,https://metafb-9oog2cr.web.app/,http://www.phishtank.com/phish_detail.php?phish_id=8013563,2023-01-22T23:35:03+00:00,yes,2023-01-22T23:42:16+00:00,yes,Other,metafb-9oog2cr.web,2023-01,phishing
8013562,https://statusdhl-delivery.firebaseapp.com/,http://www.phishtank.com/phish_detail.php?phish_id=8013562,2023-01-22T23:34:58+00:00,yes,2023-01-22T23:42:16+00:00,yes,Other,statusdhl-delivery.firebaseapp,2023-01,phishing
8013561,https://metafb-9oog2cr.firebaseapp.com/,http://www.phishtank.com/phish_detail.php?phish_id=8013561,2023-01-22T23:34:57+00:00,yes,2023-01-22T23:42:16+00:00,yes,Other,metafb-9oog2cr.firebaseapp,2023-01,phishing
8013560,https://metafb-442nf3o.web.app/,http://www.phishtank.com/phish_detail.php?phish_id=8013560,2023-01-22T23:34:49+00:00,yes,2023-01-22T23:42:16+00:00,yes,Other,metafb-442nf3o.web,2023-01,phishing
8013559,https://metafb-442nf3o.firebaseapp.com/,http://www.phishtank.com/phish_detail.php?phish_id=8013559,2023-01-22T23:34:42+00:00,yes,2023-01-22T23:42:16+00:00,yes,Other,metafb-442nf3o.firebaseapp,2023-01,phishing
8013558,https://metafb-bf3c6z6.web.app/,http://www.phishtank.com/phish_detail.php?phish_id=8013558,2023-01-22T23:34:35+00:00,yes,2023-01-22T23:42:16+00:00,yes,Other,metafb-bf3c6z6.web,2023-01,phishing
8013557,https://metafb-bf3c6z6.firebaseapp.com/,http://www.phishtank.com/phish_detail.php?phish_id=8013557,2023-01-22T23:34:28+00:00,yes,2023-01-22T23:42:16+00:00,yes,Other,metafb-bf3c6z6.firebaseapp,2023-01,phishing
8013556,https://metafb-birp4l6.web.app/,http://www.phishtank.com/phish_detail.php?phish_id=8013556,2023-01-22T23:34:27+00:00,yes,2023-01-22T23:42:16+00:00,yes,Other,metafb-birp4l6.web,2023-01,phishing
8013555,https://metafb-birp4l6.firebaseapp.com/,http://www.phishtank.com/phish_detail.php?phish_id=8013555,2023-01-22T23:34:16+00:00,yes,2023-01-22T23:42:16+00:00,yes,Other,metafb-birp4l6.firebaseapp,2023-01,phishing
8013554,https://metafb-c7517ar.web.app/,http://www.phishtank.com/phish_detail.php?phish_id=8013554,2023-01-22T23:34:10+00:00,yes,2023-01-22T23:42:16+00:00,yes,Other,metafb-c7517ar.web,2023-01,phishing
8013553,https://metafb-c7517ar.firebaseapp.com/,http://www.phishtank.com/phish_detail.php?phish_id=8013553,2023-01-22T23:34:02+00:00,yes,2023-01-22T23:42:16+00:00,yes,Other,metafb-c7517ar.firebaseapp,2023-01,phishing
8013552,https://metafb-dzak0h3.web.app/,http://www.phishtank.com/phish_detail.php?phish_id=8013552,2023-01-22T23:33:55+00:00,yes,2023-01-22T23:42:16+00:00,yes,Other,metafb-dzak0h3.web,2023-01,phishing
8013551,https://metafb-dzak0h3.firebaseapp.com/,http://www.phishtank.com/phish_detail.php?phish_id=8013551,2023-01-22T23:33:48+00:00,yes,2023-01-22T23:42:16+00:00,yes,Other,metafb-dzak0h3.firebaseapp,2023-01,phishing
8013550,https://metafb-fvdga1t.web.app/,http://www.phishtank.com/phish_detail.php?phish_id=8013550,2023-01-22T23:33:43+00:00,yes,2023-01-22T23:42:16+00:00,yes,Other,metafb-fvdga1t.web,2023-01,phishing
8013549,https://metafb-fvdga1t.firebaseapp.com/,http://www.phishtank.com/phish_detail.php?phish_id=8013549,2023-01-22T23:33:34+00:00,yes,2023-01-22T23:42:16+00:00,yes,Other,metafb-fvdga1t.firebaseapp,2023-01,phishing
8013548,https://metafb-hbwf52d.web.app/,http://www.phishtank.com/phish_detail.php?phish_id=8013548,2023-01-22T23:33:28+00:00,yes,2023-01-22T23:42:16+00:00,yes,Other,metafb-hbwf52d.web,2023-01,phishing
8013547,https://metafb-hbwf52d.firebaseapp.com/,http://www.phishtank.com/phish_detail.php?phish_id=8013547,2023-01-22T23:33:20+00:00,yes,2023-01-22T23:42:16+00:00,yes,Other,metafb-hbwf52d.firebaseapp,2023-01,phishing
8013546,https://metafb-lb4m37a.web.app/,http://www.phishtank.com/phish_detail.php?phish_id=8013546,2023-01-22T23:33:14+00:00,yes,2023-01-22T23:42:16+00:00,yes,Other,metafb-lb4m37a.web,2023-01,phishing
8013545,https://metafb-lb4m37a.firebaseapp.com/,http://www.phishtank.com/phish_detail.php?phish_id=8013545,2023-01-22T23:33:09+00:00,yes,2023-01-22T23:42:16+00:00,yes,Other,metafb-lb4m37a.firebaseapp,2023-01,phishing
8013544,https://metafb-lux32gx.web.app/,http://www.phishtank.com/phish_detail.php?phish_id=8013544,2023-01-22T23:33:00+00:00,yes,2023-01-22T23:42:16+00:00,yes,Other,metafb-lux32gx.web,2023-01,phishing
8013543,https://metafb-lux32gx.firebaseapp.com/,http://www.phishtank.com/phish_detail.php?phish_id=8013543,2023-01-22T23:32:53+00:00,yes,2023-01-22T23:42:16+00:00,yes,Other,metafb-lux32gx.firebaseapp,2023-01,phishing
8013542,https://metafb-pegcoub.web.app/,http://www.phishtank.com/phish_detail.php?phish_id=8013542,2023-01-22T23:32:46+00:00,yes,2023-01-22T23:42:16+00:00,yes,Other,metafb-pegcoub.web,2023-01,phishing
8013541,https://metafb-pegcoub.firebaseapp.com/,http://www.phishtank.com/phish_detail.php?phish_id=8013541,2023-01-22T23:32:39+00:00,yes,2023-01-22T23:42:16+00:00,yes,Other,metafb-pegcoub.firebaseapp,2023-01,phishing
8013540,https://metafb-qglu5n5.web.app/,http://www.phishtank.com/phish_detail.php?phish_id=8013540,2023-01-22T23:32:34+00:00,yes,2023-01-22T23:42:16+00:00,yes,Other,metafb-qglu5n5.web,2023-01,phishing
8013539,https://metafb-qglu5n5.firebaseapp.com/,http://www.phishtank.com/phish_detail.php?phish_id=8013539,2023-01-22T23:32:27+00:00,yes,2023-01-22T23:42:16+00:00,yes,Other,metafb-qglu5n5.firebaseapp,2023-01,phishing
8013538,https://metafb-rdek30m.web.app/,http://www.phishtank.com/phish_detail.php?phish_id=8013538,2023-01-22T23:32:19+00:00,yes,2023-01-22T23:42:16+00:00,yes,Other,metafb-rdek30m.web,2023-01,phishing
8013537,https://metafb-rdek30m.firebaseapp.com/,http://www.phishtank.com/phish_detail.php?phish_id=8013537,2023-01-22T23:32:13+00:00,yes,2023-01-22T23:42:16+00:00,yes,Other,metafb-rdek30m.firebaseapp,2023-01,phishing
8013536,https://metafb-reoxcek.web.app/,http://www.phishtank.com/phish_detail.php?phish_id=8013536,2023-01-22T23:32:05+00:00,yes,2023-01-22T23:42:16+00:00,yes,Other,metafb-reoxcek.web,2023-01,phishing
8013535,https://metafb-reoxcek.firebaseapp.com/,http://www.phishtank.com/phish_detail.php?phish_id=8013535,2023-01-22T23:31:59+00:00,yes,2023-01-22T23:42:16+00:00,yes,Other,metafb-reoxcek.firebaseapp,2023-01,phishing
8013534,https://metafb-tt5acs5.web.app/,http://www.phishtank.com/phish_detail.php?phish_id=8013534,2023-01-22T23:31:54+00:00,yes,2023-01-22T23:42:16+00:00,yes,Other,metafb-tt5acs5.web,2023-01,phishing
8013533,https://metafb-tt5acs5.firebaseapp.com/,http://www.phishtank.com/phish_detail.php?phish_id=8013533,2023-01-22T23:31:47+00:00,yes,2023-01-22T23:42:16+00:00,yes,Other,metafb-tt5acs5.firebaseapp,2023-01,phishing
8013532,https://metafb-wpyy1ic.web.app/,http://www.phishtank.com/phish_detail.php?phish_id=8013532,2023-01-22T23:31:39+00:00,yes,2023-01-22T23:42:16+00:00,yes,Other,metafb-wpyy1ic.web,2023-01,phishing
8013531,https://metafb-wpyy1ic.firebaseapp.com/,http://www.phishtank.com/phish_detail.php?phish_id=8013531,2023-01-22T23:31:32+00:00,yes,2023-01-22T23:42:16+00:00,yes,Other,metafb-wpyy1ic.firebaseapp,2023-01,phishing
8013530,https://metafb-xqytbvp.web.app/,http://www.phishtank.com/phish_detail.php?phish_id=8013530,2023-01-22T23:31:26+00:00,yes,2023-01-22T23:42:16+00:00,yes,Other,metafb-xqytbvp.web,2023-01,phishing
8013529,https://metafb-xqytbvp.firebaseapp.com/,http://www.phishtank.com/phish_detail.php?phish_id=8013529,2023-01-22T23:31:19+00:00,yes,2023-01-22T23:42:16+00:00,yes,Other,metafb-xqytbvp.firebaseapp,2023-01,phishing
8013528,https://metafb-yk0eqcr.web.app/,http://www.phishtank.com/phish_detail.php?phish_id=8013528,2023-01-22T23:31:12+00:00,yes,2023-01-22T23:42:16+00:00,yes,Other,metafb-yk0eqcr.web,2023-01,phishing
8013527,https://metafb-yk0eqcr.firebaseapp.com/,http://www.phishtank.com/phish_detail.php?phish_id=8013527,2023-01-22T23:31:05+00:00,yes,2023-01-22T23:42:16+00:00,yes,Other,metafb-yk0eqcr.firebaseapp,2023-01,phishing
8013526,https://mttbmobilehelpp11.web.app/,http://www.phishtank.com/phish_detail.php?phish_id=8013526,2023-01-22T23:30:58+00:00,yes,2023-01-22T23:42:16+00:00,yes,Other,mttbmobilehelpp11.web,2023-01,phishing
8013525,https://mttbmobilehelpp11.firebaseapp.com/,http://www.phishtank.com/phish_detail.php?phish_id=8013525,2023-01-22T23:30:51+00:00,yes,2023-01-22T23:42:16+00:00,yes,Other,mttbmobilehelpp11.firebaseapp,2023-01,phishing
8013524,https://postansisl.web.app/,http://www.phishtank.com/phish_detail.php?phish_id=8013524,2023-01-22T23:30:45+00:00,yes,2023-01-22T23:42:16+00:00,yes,Other,postansisl.web,2023-01,phishing
8013523,https://postansisl.firebaseapp.com/,http://www.phishtank.com/phish_detail.php?phish_id=8013523,2023-01-22T23:30:38+00:00,yes,2023-01-22T23:42:16+00:00,yes,Other,postansisl.firebaseapp,2023-01,phishing
8013522,https://redaespacn-com.web.app/,http://www.phishtank.com/phish_detail.php?phish_id=8013522,2023-01-22T23:30:31+00:00,yes,2023-01-22T23:42:16+00:00,yes,Other,redaespacn-com.web,2023-01,phishing
8013521,https://redaespacn-com.firebaseapp.com/,http://www.phishtank.com/phish_detail.php?phish_id=8013521,2023-01-22T23:30:23+00:00,yes,2023-01-22T23:42:16+00:00,yes,Other,redaespacn-com.firebaseapp,2023-01,phishing
8013520,https://sbcx-4v.web.app/,http://www.phishtank.com/phish_detail.php?phish_id=8013520,2023-01-22T23:30:18+00:00,yes,2023-01-22T23:42:16+00:00,yes,Other,sbcx-4v.web,2023-01,phishing
8013519,https://sbcx-4v.firebaseapp.com/,http://www.phishtank.com/phish_detail.php?phish_id=8013519,2023-01-22T23:30:10+00:00,yes,2023-01-22T23:42:16+00:00,yes,Other,sbcx-4v.firebaseapp,2023-01,phishing
8013518,https://statusdhl-delivery.web.app/,http://www.phishtank.com/phish_detail.php?phish_id=8013518,2023-01-22T23:30:04+00:00,yes,2023-01-22T23:42:16+00:00,yes,Other,statusdhl-delivery.web,2023-01,phishing
8013517,https://szi-5cx.web.app/,http://www.phishtank.com/phish_detail.php?phish_id=8013517,2023-01-22T23:29:54+00:00,yes,2023-01-22T23:32:14+00:00,yes,Other,szi-5cx.web,2023-01,phishing
8013516,https://szi-5cx.firebaseapp.com/,http://www.phishtank.com/phish_detail.php?phish_id=8013516,2023-01-22T23:29:43+00:00,yes,2023-01-22T23:32:14+00:00,yes,Other,szi-5cx.firebaseapp,2023-01,phishing
8013514,https://utre-ddb8a.firebaseapp.com/,http://www.phishtank.com/phish_detail.php?phish_id=8013514,2023-01-22T23:29:31+00:00,yes,2023-01-22T23:32:14+00:00,yes,Other,utre-ddb8a.firebaseapp,2023-01,phishing
